%# iteration evaluations sigma axisratio stddevratio sort(diag(D)) (square roots of eigenvalues of C) (randomSeed=1453126985801, Mon Jan 18 15:23:05 CET 2016)

0 0 0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1 10 0.18100398898548078 1.0 1.0267408158552742 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
2 20 0.16346099616204132 1.0385942300608784 1.0300320995123087 0.983634401209695 0.9836344012096953 0.9836344012096953 0.9836344012096954 0.9836344012096954 0.9869946949885684 0.9888521929946281 0.9925127831413407 0.9933248088824559 1.0215970135857764 
3 30 0.1627649171958001 1.0483825474173132 1.0382203807822854 0.9677026862820949 0.9678746935101801 0.9690804051967358 0.9714533063857771 0.9735629454288828 0.9744167892574216 0.9778240481107114 0.9804707107665063 1.0021699412270075 1.0145226073869997 
4 40 0.14753625034630327 1.1009207085063843 1.0406935792017047 0.9526238500188354 0.9551621293081409 0.956386700383698 0.9585777606548994 0.9649920750134363 0.966614348263711 0.9718894777732096 0.9913719463895173 1.0047613390154668 1.048763323902816 
7 70 0.11336021400192135 1.1358024838239356 1.0552546351878913 0.9154185633951913 0.9237503666563384 0.924794242934308 0.9309664602630204 0.9359566444962824 0.9479909559798947 0.9670463107690128 0.9705862768905934 0.9882524445856935 1.0397346780427972 
10 100 0.07892296467933564 1.1458134719961324 1.0499387558214823 0.8840441400223579 0.8879160804674907 0.9013309030500829 0.9072405739852035 0.9228869529708954 0.928418440605914 0.9409893867110792 0.9447694141324108 0.988168848711056 1.012949685476853 
14 140 0.05780823172929115 1.181941547849622 1.1039959560739887 0.8466563469440007 0.8559606694483568 0.8662536066397062 0.8788828886440139 0.8887166385982416 0.8945331937656672 0.903959639627796 0.9292303142285826 0.9632797357168853 1.0006983132036988 
18 180 0.052106727719018205 1.2751765228826621 1.2084172824846555 0.8199988006792065 0.8323203963779318 0.8441996721673183 0.8520366580568554 0.8666700133396724 0.8942304584353958 0.8984411276386981 0.9351483776951681 0.9705441058039993 1.0456432194180636 
23 230 0.03687853897042323 1.3625897723911171 1.3208481951080293 0.7818193771428695 0.7911153678858622 0.8144940805114933 0.820887137283117 0.8327976377173986 0.8579249834057304 0.8601549242409907 0.9159134552824554 0.9323809630098562 1.0652990871520676 
28 280 0.02397631376243713 1.4739915941899158 1.421679673762941 0.741310298322693 0.7494432772214868 0.7701681333446857 0.7786349128905953 0.800553846270927 0.8267082275431995 0.8427760597234516 0.8678344833787107 0.9186129118297526 1.0926851484140683 
