%# iteration evaluations sigma void fitness_of_recent_best x_of_recent_best(1...dimension) (randomSeed=1453126985801, Mon Jan 18 15:23:05 CET 2016)

1 10 0.18100398898548078 0 16.37610958040807 0.1759357593263226 0.20245017251669967 0.01731562574128618 0.06344831025140704 -0.02984031833724206 0.005921841399917152 0.1174283250769753 -0.06455687455495607 -0.15132978388159868 0.03217090221182568 
2 20 0.16346099616204132 0 25.50042247442011 -0.07879068143603266 0.07488772649126096 0.16629381640783197 -0.15558283999586875 0.1442077027600573 0.2630609796191029 0.06765563060251348 0.06528849881477686 -0.16741742557910708 0.010044375175816429 
3 30 0.1627649171958001 0 27.253702145965335 -0.23346565978336112 -0.00484651365486502 -0.03364818197418426 -0.1140584518087725 0.07430482947679538 0.08478102019691064 -0.044122174961391175 -0.23250907049054592 -0.18050774951996817 -0.1304099065528546 
4 40 0.14753625034630327 0 25.689942976328958 -0.12493581260092103 0.1322592124507224 -0.02292076582959962 -0.026706675895638327 0.33007985918814364 -0.04686191898137283 -0.07706701205040507 -0.04204562838399408 -0.0658314091123273 0.071757963868037 
7 70 0.11336021400192135 0 15.8176890109911 -0.13073016800738174 0.06800543336519323 -0.07787135400235849 0.09157848024799835 0.07590218137495086 -0.009469096835735838 -0.17307191575215464 0.06301201555783398 -0.06761706607309519 -0.07582060392652284 
10 100 0.07892296467933564 0 11.206686728372466 -0.07774232263202782 -0.026144676520418693 -0.03582593418686001 0.04186375143980556 0.12546193227888836 0.020144885104897533 -0.023044602196910374 -0.00613453695271942 0.03568501605007661 -0.03959618419364374 
14 140 0.05780823172929115 0 10.650162949946626 -0.07156346109425517 0.022412945676555166 0.007936612288700622 -0.01231877547920092 -0.014897855219974648 -0.02955491871814412 -0.013685146225281178 -0.07615100411694208 -0.028201086050452802 0.057609035988081043 
18 180 0.052106727719018205 0 10.655566059392243 0.016272173658612464 -0.020231385642325864 0.03519916777691339 0.10156242858934632 -0.03200996252913128 -0.029050082875226327 0.030408593483941516 0.029275483435390926 -0.021391377022956598 -0.044587553131609385 
23 230 0.03687853897042323 0 9.486854775349373 0.07139702673819881 0.05589086368302052 0.024762696313899598 0.04869631381977252 0.03656984815811926 0.003263792179884765 -0.04047737225971252 0.005509582465634618 0.030005566272816152 -0.017632454288541547 
28 280 0.02397631376243713 0 9.120722038378936 -0.037829381068304344 0.03487329509714207 -0.003891398246169908 0.018681488271648547 0.011768444058405545 0.014800657228500217 -0.0035533142215927946 -0.0017205892700292663 0.004642181725261447 0.007201055451091124 
34 340 0.01651502340865084 0 8.929351697497243 0.05979007471908486 0.04276911055729382 0.01163013218553601 0.013106715257892625 -0.0024030148361639655 0.011236856792801734 0.015024404926111679 0.008354501287549426 0.021430708649161405 -0.012530482537281423 
40 400 0.02020796352408046 0 8.75602401622852 0.14628673003034973 0.04693527220768058 0.005416032782822223 0.0063680169217674885 0.0050458891680141855 -7.085278741662251E-4 0.010385994371034657 -0.01630750253958264 -0.00679704643451886 -0.00976134144587028 
47 470 0.022136224963266525 0 8.487179395736472 0.24328728054787138 0.054646555457104555 -0.0035275910755217937 0.01440257731353331 -0.006352427034238621 -1.1203113170105052E-4 -0.004666226521745052 0.016880851448474815 0.010435827492465034 -0.004467938282179228 
54 540 0.018867045514602252 0 8.27721025766799 0.31670972119133317 0.09220785387946503 0.03529382880160638 0.01414912505761656 0.0051709572156269 0.013957755765616984 0.01586920217927389 0.01044922752219009 -0.0031388532291104455 0.01218225659108064 
62 620 0.01945093370664574 0 8.139488856850841 0.38809210493719204 0.1636121879697936 0.04502078882681189 -0.01684335920724695 0.025691439269881967 -0.008772217453025408 0.011473994412911628 0.014203190357579111 -9.138120484195218E-4 0.009835310272135234 
70 700 0.020974709621819094 0 7.946777972103432 0.43402794062721406 0.1873662356391607 0.04571657469258512 0.02437508821278135 0.011741337088299497 0.031690858336535066 0.02652742670995145 -0.0032350630578226788 0.009837210086201215 -0.00724493044149305 
79 790 0.014012331999639034 0 7.637089449085541 0.5194451298083187 0.2638352543382106 0.06353850538183337 0.004833217439839419 0.01863323336456413 0.017700329133343306 0.0035116079879543814 0.01626895707122448 0.02000624649395347 0.010044025526184941 
88 880 0.02382383604541624 0 7.358507879567429 0.5811516915314597 0.36616334843636905 0.13726613541420554 0.03479495811295223 0.005021353893147025 -0.007700601589795368 0.016892473966789133 0.011955776875259467 0.01271374212129319 0.010179110205285799 
98 980 0.025169440993315337 0 7.070995658679505 0.6925756019042787 0.47144411274108455 0.2095010540662305 0.0338651509593816 0.034820213138905425 0.010156701119220962 -0.00497885154202693 0.021638278041465436 0.011979917763239239 0.02604152480595623 
108 1080 0.026085545410083823 0 6.663444990044251 0.7426879467249327 0.5357786623437437 0.29113109869645454 0.0934342012914951 0.009251041509925418 0.004005250148303334 0.0285813265413764 0.011826802322482009 0.025293884010690635 0.0150855527905482 
119 1190 0.019137122237700383 0 6.367370526690808 0.8196757340425366 0.6594784946514787 0.4120662797467 0.13904750460813833 0.018189558890672586 0.025815878768467068 0.010310763213483707 0.014721399850828121 0.024551443978975233 -7.522754437611478E-4 
130 1300 0.022921560315402916 0 6.186560149948137 0.813614617165183 0.6684970608160458 0.4578869160126452 0.19779078651331145 0.010704175074254764 -0.005506998406450367 5.879837039792363E-4 0.0010580112460275397 0.01820741159792518 -0.007714035051123273 
142 1420 0.024516452802587886 0 5.719763385078404 0.8557083312666153 0.7484898538548016 0.5360930899276445 0.2811290701036075 0.07823101899494879 0.017782706134141478 0.014836465780871161 0.011171827493016265 0.011505171153334215 -0.012321525446273837 
154 1540 0.01717507862983028 0 5.5490388632369765 0.8695486678745523 0.7502742253681669 0.5563632477688965 0.31540317494788367 0.09169941723671395 0.02045387739290209 0.004131580486280801 0.012673524854707135 0.007547868250218355 -0.011592283994062038 
167 1670 0.022665327544868247 0 5.195759065722694 0.8913268154630791 0.7918204410437771 0.6332853962962718 0.40487855526748345 0.1636229743009187 0.03937476985010291 -0.002937440733084433 0.02041150006075644 0.019117494462229673 -0.0033507102965647496 
180 1800 0.020925776088538243 0 5.0714264288164745 0.9302370880199053 0.843714558945089 0.7078592129380336 0.4918623875744901 0.23843693282388526 0.05653587005210159 0.017264314013182354 0.03828706905864228 0.04698659143841186 7.895695064821565E-4 
194 1940 0.022061781190358145 0 4.6138777093320815 0.9274781664190932 0.8639718334572114 0.7440545268984432 0.5676921902008096 0.30171972124441115 0.10578064380380688 0.014301187853224264 0.018284257286785843 0.017660217022677737 0.002902699639246531 
208 2080 0.02695150061983985 0 4.1814280894404385 0.9535242105822614 0.9040336355353148 0.8144443044930428 0.6565597154828069 0.42629418754593495 0.16396204508134746 0.04228856400975244 0.014967712843168744 0.004962096647256517 -0.0163286075675508 
223 2230 0.019661486332890894 0 3.748892690511953 0.9546774329830418 0.9186638395108341 0.855162612567275 0.7376503306833266 0.5396440148280721 0.27961268649352955 0.06446289253902014 0.012385638835923123 0.010269230520639093 -0.012610320181140245 
238 2380 0.01689207063217305 0 3.4813729698415306 0.976029949334367 0.9376317040788756 0.870074149942463 0.7656593439943932 0.5832845421589933 0.33807502280233925 0.11747146425340795 0.026606552484370435 0.013521942027929827 -0.014122564765052338 
254 2540 0.01704747043726815 0 3.075107397954713 0.9782023013164668 0.9481933610249116 0.9043935080882438 0.81245832981889 0.6569842512731348 0.43590616186692965 0.19316176985362404 0.044838916976489826 0.010330398337840897 -0.013773147565808372 
270 2700 0.025559662785419004 0 2.6657243095500354 0.985293807837413 0.9723125186466852 0.9314341428579272 0.8717714624194075 0.7422378705423528 0.5569775774047897 0.2979480905286971 0.09859686962653876 0.03354776673873305 -0.004634315189723394 
287 2870 0.02149394724464178 0 2.1287725936860484 0.9913997870787046 0.9794570135628311 0.9498771203600593 0.9013120001356503 0.819496154957868 0.6655115810709088 0.44467573159386603 0.17980059406322682 0.03186769156526127 -0.00310257742073087 
304 3040 0.03612409487418386 0 1.6936718309400334 0.9937895331264559 0.9819734102138405 0.9584683213557282 0.9186245392914257 0.8542607399369055 0.740024998139814 0.5474659640752789 0.31010859482129305 0.08115227998940913 -0.0033596963027738482 
322 3220 0.03098225344339524 0 1.2743719746133975 0.983292908718113 0.9715376781221994 0.972746690593281 0.9517443796498042 0.8988906512041875 0.8167106854694312 0.6775581291701552 0.45564544635122617 0.1855457910065497 0.03739944522805037 
340 3400 0.021983995312533366 0 0.9427276277455489 1.001288970294752 0.9921764673717005 0.981883224316305 0.9557927568802543 0.9257509099669691 0.8499703032695926 0.7178101669051132 0.5207551000400643 0.2633925249914611 0.05889742692188204 
359 3590 0.018214234330852296 0 0.7291629086867234 0.9964820901649913 0.9950816189221026 0.984896273125895 0.963914359722521 0.9369745245576788 0.8781128564818645 0.7688206059822972 0.584757283345525 0.3380273376107696 0.09828926322891485 
378 3780 0.01688351202269608 0 0.6099386790146772 0.9973924357011825 0.9919306481057646 0.9793864779230225 0.9669782965033532 0.9387385122448864 0.8903527587433474 0.7952638747945238 0.6407090405233962 0.40119543883520203 0.14415355340012545 
